web-scraper-order|web-scraper-start-url|author|title|date|content|rating|next|next-href||||
"1556765858-3677,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Elise Paxson,Another set of delightful unfortunate events,11-May-03,"""""" 'We're not leaving anyone behind,' Klaus said firmly,'That's what makes us different from Olaf.' """" Once again fans are treated to an odd sort of family values authored by the mysterious Lemony Snicket. The three siblings are accused of murder and on the run from the foul and impolite Count Olaf and Olaf's girlfriend, Esme Squalor, among other evil henchfolks. In this volume the children make their way to the Heimlich Hospital, where they land a """"volunteer"""" job in the Library of Records. What clues will they find? And what sinister plans exist in the filthy minds of Count Olaf, Esme, and reporters from The Daily Punctilio? This book gives us a few tantalizing clues, and the narrator, Snicket, continues to reveal himself in his usual manner. Fans of the series will applaud, and those who hate the series will continue to hate it, but I cannot wait to start on the next volume!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=five_star&pageNumber=10&reviewerType=all_reviews"||||||||||||
"1556765841-3599,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Sally,... but they are just stickers and come off really easily. This series is one of my favorites,20-Aug-17,""I was worried about the """"Now a Netflix original series"""" but they are just stickers and come off really easily. This series is one of my favorites, and I'm glad to own it now!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews"||||||||||||
"1556765854-3663,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Sebastian Fernandez,""""""But this might be the right VFD"""""",19-Aug-07,""Let me say before talking about the book that you should not read this review. There are probably happier things to do with your time than read a review that will tell you what to expect from the unfortunate story of the Baudelaire orphans. Therefore, you should click on the x at the top right of your screen right now!"||||||||||||
||||||||||||
Still| here? OK| don't tell me I did not warn you; here is where we are. At the beginning of the book we find the poor Baudelaires running away from the police. They are wanted for a murder the did not commit. And what is even worse| the supposed victim| Count Olaf| is not even dead! At least the two Quagmire triplets have been able to escape from the evil Count| but they are on an air balloon and cannot communicate with Violet| Klaus and Sunny to explain the secret of VFD.|||||
||||||||||||
Violet| the inventor| Klaus| the erudite reader| and Sunny| the ferocious biter| send a telegram to the useless Mr. Poe to ask for help STOP But before getting a reply they have to run away again and join the Volunteer Fighting Disease. Is this the VFD they are looking for? That is how they end in Heimlich Hospital working in the Library of Records. Here| they come across many picturesque characters. The hospital administrator| Babs| communicates with everyone through speakers. She has the theory that kids should not be heard and adults should not be seen. This is just as snippet of Snicket's genius| which he uses to create novel ideas to work with| and thus| make us laugh throughout his stories.
||||||||||||
As you can imagine| Count Olaf will show up sooner or later| as will the repugnant Esme Squalor. In that regard| this is the book in which we see Lemony Snicket coming closer to the story of the Baudelaires and drop hints left and right as to his involvement in the events that led to the current status quo. For example| he alludes to his interaction with Esme Squalor| several times throughout the story.|||||||
||||||||||||
"This is the darkest story in the series so far, and it is plagued with dangerous situations. Snicket is at the top of his game in using humor to keep us engaged. He keeps regaling us with expressions by Sunny and their appropriate translations making us laugh non-stop. He also is extremely good at applying common sense in dissecting popular sayings, such as """"No news is good news"""". Everyone knows that """"No news is no news""""."||||||||||||
||||||||||||
"Even though I know I should not be reading this series and should instead find something happier to do, I will go ahead and plunge into the next book as soon as I finish writing this sad, sad, sad, sad review. I hope you are as miserable reading this installment of the series as I was."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews"||||||||||||
"1556765839-3589,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Amazon Customer,Lemony Snicket....,30-May-16,""I enjoyed the """"A Series of Unfortunate Events"""" immensely!!! And you do not have to be a kid to read these books! I actually stumbled across this author... My mother was in the hospital & someone had given me some old books, so being bored I started reading the 2nd book of this series. I enjoyed it so much, I went on Amazon and bought & downloaded the other 11 books!!! I'm giving them 5 stars!!! Enjoy :)"",5.0 out of 5 stars,,"||||||||||||
1556765850-3643|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Vv|GOOD REEAD STOP.|28-Dec-12|This is a very good book STOP. You should read it STOP. My favourite Lemony Snicket book STOP.  Thanks STOP.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews||||
1556765872-3740|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|reema niazy|Five Stars|11-Sep-14|Great!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews||||
"1556765865-3711,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Himitaka Tumashi,Quite Interesting,10-Jan-05,""Book eight of A Series of Unfortunate Events was quite Interesting. After all of that (what happened in book seven of A Series of Unfortunate Events The Vile Village), they had to go through more, of course. Like always."||||||||||||
||||||||||||
"They pretend to be volunteers of (not going to ruin the story for those who haven't read it yet), the three Baudelaires, Sunny Baudelaire, Klaus Baudelaire (who spent his birthday in book 7), and Violet Baudelaire.. Erm.. Klaus and Sunny almost had to do Surgery on Violet Baudelaire, as you see in the book cover. But she awoke, they escaped, in the end, they hid in.. A place which is horrible for me to type and I won't tell you anyway (or type to be exact) because if I do, it might ruin the story for you. >>;"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=five_star&pageNumber=13&reviewerType=all_reviews"||||||||||||
1556765841-3597|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Kylee|I love these series of books ??!??|13-Jun-17|I like that these books keep me in the edge of my seat they are very interesting and in will probably still read them again by the time I am an adult and maybe my kids will read them after me!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews||||
1556765845-3619|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Francisca C.|Five Stars|21-Mar-17|Great:)|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews||||
1556765850-3636|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|karen lidgard|Great book|4-Apr-14|As stated before my niece loves these books and gives them a big thumbs up.  Not difficult to read or understand.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews||||
1556765839-3594|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|ADN MOMMY|Good but for 10 yr Olds|28-Jul-17|Child enjoys this big series.|5.0 out of 5 stars||||||
"1556765858-3676,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,doc peterson,What a relief!,18-Jun-05,""After reading _The Vile Village_, I was a bit concerned that Snicket had lost his touch, and was becoming formulaic in his writing.  Then along comes _The Hostile Hospital_, renewing my faith in the author and the series."||||||||||||
||||||||||||
"WOW!  This is the best book since the second in the series.  There is a notably darker tone here, as the Baudelaire orphans are accused of murder, and are forced to hide out.  More tantalizing clues are left regarding not only the Beaudelaires, but also the mysterious Mr. Snicket himself.  Characters from previous novels reappear, tightening the """"bigger picture"""" of the series.  As if this was not enough to pull readers back, there is a cliff-hanger ending."||||||||||||
||||||||||||
"If you have been reading the series this far, your efforts for sticking with the Baudelaires will be richly rewarded with this installment.  Highly recommended."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=five_star&pageNumber=10&reviewerType=all_reviews"||||||||||||
1556765852-3651|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Mikayla Rangel|Awesome book|3-Feb-13|I LOVE a series of unfortunate events it's a super good series. I just love the mysteries. The hostile hospital was really good. :D|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=five_star&pageNumber=7&reviewerType=all_reviews||||
"1556765854-3664,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Lonnie E. Holder,Hair-Raising Hospital Horror,6-Apr-06,""In the eighth book in the series """"A Series of Unfortunate Events"""", we not only get to be miserable with the Baudelaire orphans, we also get to be afraid.  """"The Hostile Hospital"""" picks up where """"The Vile Village"""" left off.  The children are walking away from the village of V.F.D., trying to figure out what to do now that they are on the run from the law."||||||||||||
||||||||||||
The children come to a general store in the middle of nowhere| which fortunately contains a telegraph.  They try to contact Mr. Poe to tell him they did not commit the crime of which they are accused.  Unfortunately| the children do not hear back from Mr. Poe before the person that delivers the newspaper arrives and shows the store owner a picture of the children in the newspaper.  After a chase through the store the children escape from the store into a van containing the most bizarre collection of hospital volunteers that you have ever seen.||||||||||
||||||||||||
The children realize they need to do some research to see if they can find more information about their family| and a man who was murdered in the village of V.F.D.  By a strange coincidence| the hospital has a huge records department in the basement containing hundreds of file cabinets of information from all over the county.  By another strange coincidence the children are able to volunteer to work in this facility.||||||||||
||||||||||||
As you can imagine| the children have to live somewhere| and they would rather not have to drive back and forth in the van lest someone recognize them.  Further| where would they go anyway?  So the children live in the unfinished half of Heimlich Hospital| using a canvas cover for a blanket and to keep warm.||||||||
||||||||||||
The children's search through the records is disturbed by the arrival of| yes| you guessed it| Count Olaf.  This time we see very little of Count Olaf| and instead see another character the reader will know from a previous story (I'm not telling!).  During a chase through the records room one of the Baudelaire orphans is captured| and Count Olaf and his gang of criminals plan to do an operation on the captured orphan that is planned to turn fatal.|||||||
||||||||||||
"As we reach the end of the story the Baudelaire orphans escape Count Olaf once again, as much as they ever escape.  However, this time their escape is more precarious than any previous escape, and we are left to wait for """"The Carnivorous Carnival"""" to see how it all turns out."||||||||||||
||||||||||||
There is another strong educational message in this book| presented with only a little subtlety.  In order to learn more about their parents and the Baudelaire family the children must try to find the information in the records room.  Their author provides the details of the children's search as they fruitlessly look through file after file.  As always the author explains some of the words he uses in the book.|||||||||||
||||||||||||
"This book has managed to top the previous books in this series.  The excitement is much greater and the story is faster paced.  While the ending of the story can be truly frightening for younger audiences, the children do escape.  I recommend this book for at least a 9-year-old child.  However, as always, you need to judge the ability of your child to read these books.  I am in the process of reading """"The Carnivorous Carnival,"""" and can hardly wait to see how this series of books will end.  Five stars for another excellent entry in this series."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews"||||||||||||
"1556765854-3662,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,JMack,Fleeing Count Olaf's Latest Trap,12-Jul-12,""In the eighth book in the series, the reader finds the Baudelaire's fleeing the scene of the previous book amid accusations of murder. Another smart and wild book, the Hostile Hospital is a great continuation of the series."||||||||||||
||||||||||||
Incompetent adults and vile villains continue to plague the orphans at every turn. Unlike the previous book which focus on the exploits of the Baudelaires| more of the backstory is being revealed in each book. As the series moves toward its conclusion at book 13| hints are being revealed about the ulitmate direction of the series. At this point even if a reader does not like the series| he/she is certain to want to see how it ends.|||||||||
||||||||||||
"In this book, the Baudelaires have taken shelter in a hospital with the Volunteers Fighting Disease (V.F.D.). By chance, this leads the orphans to an opportunity to learn more about their parents and their own background. All the while, Count Olaf lurks while scheming the destruction of the children. While certainly implausible, the book is entertaining."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews"||||||||||||
"1556765856-3667,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Joe Sherry,Lemony Snicket breaks the formula and succeeds,30-Aug-06,""The first seven books of A Series of Unfortunate Events followed the same formula. The Baudelaire Orphans are with the banker Mr. Poe until he can find a new relative willing to care for the siblings. Things go badly and the evil Count Olaf shows up with another nefarious plan to kidnap the children and somehow steal their inheritance. In the end they get away and Olaf is on the run from the authorities. The ending of The Vile Village changes this. The Baudelaires are on the run, suspected of the murder of Count Olaf despite the fact that he isn't dead and that there is no way they could have committed the non-existent crime. The Hostile Hospital opens with the orphans trying to find a place where they can learn about VFD, the Quagmire triplets, and some clue that will help keep them safe and stop Count Olaf from coming after them ever again. This time there is no Mr. Poe and no new distant relative to live with. Count Olaf is in much less of this book than we have come to expect, though he and his cronies play major roles in instigating the action."||||||||||||
||||||||||||
Author Lemony Snicket (an assumed name as the author is as much a character in the story as the Baudelaires are) does an excellent job in presenting the story of the Baudelaires experiences at a hospital trying to research in the records room what the truth behind the events of the past several novels and once more running afoul of the minions of Count Olaf and being placed into mortal danger once again. Snicket sets up the next volume very well and tells the story in such a way that the novel flows into the next book while telling an independent story at the same time. The breaking of the formula of the series is a refreshing change and spices up the action quite a bit. The Hostile Hospital is one of the best of the first eight volumes in this series.||||||||||||
||||||||||||
"-Joe Sherry"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"||||||||||||
"1556765863-3703,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,AFRANCIS,An Unfotunate Review,15-Mar-03,""I HAVE READ ALL OF THE """"A SERIES OF UNFORTUNATE EVENTS"""" BOOKS AND I LOVE EACH ONE. THE HOSTILE HOSPITAL IS NO DIFFERENT IT IS YET ANOTHER MASTERPIECE BY THE ALUSIVE LEMONY SNICKET I LOVE ALL THE BOOKS AND I AM EAGERLEY AWAITING THE SLIPPERY SLOPE WHICH IS SURE TO BE JUST AS WONDERFUL. I AM ALSO LOOKING FORWARD TO THE SERIES OF UNFORTUNATE EVENTS MOVIES I LOVE SUNNY KLAUS AND VIOLET. ..."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=five_star&pageNumber=12&reviewerType=all_reviews"||||||||||||
"1556765872-3742,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,"",rylan"",the hostile hospital,3-Feb-04,I think this book and all of the other books are great!!!,5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews"||||||||||||
1556765850-3642|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Dezi|Amazing!|28-Dec-12|I chose a 5 star rating because this book was heart racing and kept me interested the ENTIRE time. I have liked all of lemony snickets books. I would definitely recommend this book for any age (:|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews||||
"1556765870-3734,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Renee D Santos,""GOOD BOOK,TRY IT!"",6-Jan-15,This book never has a boring part in it. The orphans have a tough time but always manage to make it work out.,5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=five_star&pageNumber=15&reviewerType=all_reviews"||||||||||||
"1556765856-3671,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,hiphopgirl_1000,Woe and Mystery!!!,29-Oct-01,""Whar else can come from the eight book of The A Series of Unfortunate Events then horrible situations for the Baudalaires? As we all know by now in the 7th book """"The Vile Village the Baudalaires are accused falsely of the murder of Jacques Snicket. As their woeful lives continue the orphans join V.F.D(Voluteers Fighting Disease) at the Hemilich Hospital. There they are sent to the Library of Records to work. As we all know by now where the orphans go Count Olaf follows. This time however he can't be seen as the oprhans only know he is the head of the hospital. Just when they discover extrodainary evidence in the Library of Records on themselves Esme Squalor(now the girlfriend of Count Olaf) comes and captures Violet. It seems Count Olaf is going to do some very uneccessay surgery on poor helpless Voilet. Can Klaus and Sunny foil his plans once again?"||||||||||||
"Through this book Lemony Snickey worked his magic again with his dry humor! I was also excited because he is revealing more and more on the circumstances of Beatrice's death and it seems very related to Esme Squalor. So many question are lurking that I can't wait for #9 the Carnivourous Carnival!!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"||||||||||||
1556765863-3700|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Catlady|That it would only let you flip one page in the sample.|12-Jan-18|I love these books they are so awesome and I didn't like in the sample you could only flip the page once.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=five_star&pageNumber=12&reviewerType=all_reviews||||
"1556765843-3607,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Kathie,Very pleased with purchase,20-Sep-13,""We're working on completing the collection.  Love the books.  The author is always entertaining, and this book is no exception to the series."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=five_star&pageNumber=3&reviewerType=all_reviews"||||||||||||
"1556765861-3688,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Lydia,Pietrisycamollaviadelrechiotemexity!,26-Jun-12,""Lemony Snicket has done it again! All I can really say is,""""Wow!"""" Violet, Klaus, and Sunny  need a safe place to stay, and fast. They've been accused of a crime they didn't commit, and everywhere they go, accusers stand, eagerly awaiting their arrest. The siblings decide to stay at Heimlich Hospital, thinking that if it's a hospital, it must be hospitable, right? Wrong! Count Olaf is still very much at large, and has hatched up another plan to steal the Baudelaire fortune (involving a cranioectomy. Yikes!) On top of all that, they must find a certain file that may contain valuable information about their parents' mysterious deaths. I couldn't stop reading it, this book was so suspenseful! P.S. the Volunteers Fighting Disease were halarious and irritating at the same time ; D !"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=five_star&pageNumber=11&reviewerType=all_reviews"||||||||||||
"1556765856-3673,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Uhnghrid,Very Exciting!,18-Sep-01,""I won't give anything away, but this book was terribly exciting, more so than the previous books. The Baudelaires once again get into many sticky situations, and in this book one of these situations is much more serious than any their previous problems. It is impossible for the reader to guess how they're going to escape from it, or any of the other situations they encounter. Of course, all the solutions, though complete surprises, are entirely unbelievable. However, they're obviously done that way on purpose, and this adds to the charm of these novels."||||||||||||
"In short, a great little book! However, unlike some of the earlier books in this series, to understand what's going on in this one you really *have* to have read the previous books (at least the sixth and seventh) since they've begun a continuous storyline. The first few books were separate stories connected only by the first book (The Bad Beginning), whose plot was explained in the first couple pages of the books following it. Now, they no longer make an effort to explain to the reader what happened in the previous story, so it's up to you to do your reading before picking up this book!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"||||||||||||
"1556765847-3631,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,puppys_2002,""Mysterious, but great"",29-Oct-13,""This book is a really good book that keeps you on the edge of your seat. However, you have to read this series from the first book for it to make sense. I will not give it away, but the book does have a boring intro."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=five_star&pageNumber=5&reviewerType=all_reviews"||||||||||||
"1556765856-3670,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Todd Burger,""I'll keep my head, thank you very much"",19-Oct-04,""Believed to have committed a murder, as reported by the oft incorrect Daily Punctilio (punctilio, by the way, has many meanings, but the meaning from the Oxford English Dictonary that I believe Lemony Snicket had in mind when giving the paper its name is, """"Strict observance of or insistence upon minutia of action or conduct; petty formality in behavior""""), the Baudelaire's are on the run. They are lucky (?) to come across a hospital by way of joining up with a troop of happy-go-luckers who sing ridiculous songs and would rather give sick and dying people a heart shaped balloon than penicillin, call themselves, """"Volunteers Fighting Disease"""". First it was the Village of Fowl Devotees, now we have Volunteers Fighting Disease. More confusion reigns for the Baudelaire's as they try and figure out exactly what the meaning is of coming across multiple VFD's."||||||||||||
||||||||||||
"Once inside the hospital, they are immediately put to work in the Library of Records, which, for an unfathomable and unexplained reason contains the type of information that should be in a real library, not filing cabinets in a hospital. Their job at first seems tedious, because the filing system is, to be kind, a debacle. Information on turtles might be filed under """"T"""" for turtles, or it might be filed under """"S"""" for reptiles with shells on their back, or perhaps """"I"""" for infuriatingly slow creatures. Or, perhaps """"R"""" for reptiles! Is your mind dizzy? Mine is."||||||||||||
||||||||||||
But their work in this library is not for naught. They come across something called The Snicket File| and while the contents have been mostly removed| just enough remains to offer them some unlooked for hope.||||||||||
||||||||||||
Unfortunately - and isn't this a sad descriptor that comes up in most reviews of the Baudelaire's adventures? - tragedy (another sad descriptor) strikes. Violet is captured and is scheduled for a cranioectomy| which really isn't a valid medical procedure. You see| cranio-| in medical terms| refers to the cranium| which is the skull. And -ectomy refers to the removal of an anatomical structure. So a cranioectomy is the removal of a person's skull! This is obviously not a good thing.|||||||
||||||||||||
It is left to Klaus and Sunny to figure out a means by which to save their sister| and the manner in which they attempt do so is| as appropriate for Snicket| hysterical.|||||||||
||||||||||||
"Sadly (there we go with depressing descriptors again), a terrible tragedy befalls the hospital - but an even more terrible tragedy befalls the Baudelaires."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"||||||||||||
1556765872-3739|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Amazon Customer|Terrific!|13-Jan-02|This is truely the best of the eight.  It has a lot of character development and more then ever has a sense of cyncical views and comments on society|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews||||
